video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Moshim khN😢😢😢😢,en,2025-10-30,moshim khn:crying face::crying face::crying face::crying face:,negativo,0.3349898159503937,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Still can’t change my background pic from the edit screen 😒,en,2025-10-30,still can t change my background pic from the edit screen :unamused face:,negativo,0.3382825255393982,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"❤
Olá Brasil",en,2025-10-30,:red heart: olá brasil,negativo,0.3260219097137451,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube best tão bom ❤,en,2025-10-30,youtube best tão bom :red heart:,positivo,0.6414871215820312,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,How cool huh YouTube,en,2025-10-30,how cool huh youtube,positivo,0.4373385012149811,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,thanks youtube 🔥👑,en,2025-10-30,thanks youtube :fire::crown:,positivo,0.3995150625705719,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,semoga punyaku penontonnya ratusan juta,id,2025-10-30,semoga punyaku penontonnya ratusan juta,negativo,0.5383540987968445,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice tips yt,en,2025-10-30,nice tips yt,positivo,0.4456327557563782,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Obrigado YouTube algum dia eu irei usar isso,pt,2025-10-30,obrigado youtube algum dia eu irei usar isso,negativo,0.34551122784614563,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Okie 👍👍👍👍👍👌👌👌,en,2025-10-30,okie :thumbs up::thumbs up::thumbs up::thumbs up::thumbs up::ok hand::ok hand::ok hand:,neutro,0.6661250591278076,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😱😱😱😱😱😱😱😱😱😱😱,en,2025-10-30,:face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear::face screaming in fear:,negativo,0.3988291323184967,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Yo no conocía eso,es,2025-10-30,yo no conocía eso,negativo,0.4706946015357971,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ayuda no entendi,es,2025-10-30,ayuda no entendi,negativo,0.5659770965576172,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank You YouTube 🖤🏆,en,2025-10-30,thank you youtube :black heart::trophy:,positivo,0.5780489444732666,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Español plis,es,2025-10-30,español plis,negativo,0.2815345227718353,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Love the updates !! 🔥🔥😍❤️,en,2025-10-30,love the updates :fire::fire::smiling face with heart eyes::red heart:,positivo,0.6340181231498718,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤😊,en,2025-10-30,:red heart::red heart::smiling face with smiling eyes:,negativo,0.2878971993923187,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ô menina ninguém fala aqui com meus vídeos tá cronômetro para comentar é Verônica adja,pt,2025-10-30,ô menina ninguém fala aqui com meus vídeos tá cronômetro para comentar é verônica adja,negativo,0.3158043622970581,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Can I use this to create a video? 😮😮😊😊,en,2025-10-30,can i use this to create a video :face with open mouth::face with open mouth::smiling face with smiling eyes::smiling face with smiling eyes:,neutro,0.2666798532009125,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,When can we make our own tracks by ai?,en,2025-10-30,when can we make our own tracks by ai,positivo,0.2412310242652893,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Why the views are low?,en,2025-10-30,why the views are low,negativo,0.37692779302597046,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank U for Awesome Content Creator Ideas n Suggestions,en,2025-10-30,thank u for awesome content creator ideas n suggestions,positivo,0.7640784978866577,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,GET OUT,nl,2025-10-30,get out,negativo,0.5959199666976929,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,God❤❤❤,en,2025-10-30,god:red heart::red heart::red heart:,positivo,0.4197576940059662,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanos thanks support ❤,en,2025-10-30,thanos thanks support :red heart:,positivo,0.38511860370635986,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Amazing! ☃️🪄,en,2025-10-30,amazing :snowman::magic wand:,positivo,0.7587115168571472,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Would love to edit youtube shorts from the desktop,en,2025-10-30,would love to edit youtube shorts from the desktop,neutro,0.2453228235244751,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I dont undetstand very wel sorry,no,2025-10-30,i dont undetstand very wel sorry,negativo,0.3825610876083374,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Gostei,af,2025-10-30,gostei,positivo,0.4287185072898865,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,What about “edit shorts thumbnail”? 😅,en,2025-10-30,what about edit shorts thumbnail :grinning face with sweat:,negativo,0.39871010184288025,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,We're are the Minecraft filters,en,2025-10-30,we re are the minecraft filters,positivo,0.5247116684913635,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,thanks youtubeeee,en,2025-10-30,thanks youtubeeee,positivo,0.3351213037967682,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Good job❤,en,2025-10-30,good job:red heart:,positivo,0.44767114520072937,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks You Tube ❤,en,2025-10-30,thanks you tube :red heart:,positivo,0.4655083119869232,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉🎉🎉🎉🎉🎉🎉,en,2025-10-30,:party popper::party popper::party popper::party popper::party popper::party popper::party popper:,positivo,0.25375065207481384,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤🙏🏿🙏🏿🙏🏿🙏🏿💚,da,2025-10-30,:red heart::folded hands dark skin tone::folded hands dark skin tone::folded hands dark skin tone::folded hands dark skin tone::green heart:,neutro,0.26508525013923645,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks ❤,en,2025-10-30,thanks :red heart:,positivo,0.4145451486110687,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Love you youtube ❤❤❤u just 

Owowoowowowo

Owowoow",en,2025-10-30,love you youtube :red heart::red heart::red heart:u just owowoowowowo owowoow,positivo,0.6060765981674194,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😢😢😢😢😢😢😢😢 please  support me 🙏🙏🙏🙏🙏🙏🙏🙏😭😭😭😭😭😭,en,2025-10-30,:crying face::crying face::crying face::crying face::crying face::crying face::crying face::crying face: please support me :folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::loudly crying face::loudly crying face::loudly crying face::loudly crying face::loudly crying face::loudly crying face:,positivo,0.27900412678718567,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Great ❤,en,2025-10-30,great :red heart:,positivo,0.7434208989143372,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks YouTube ❤❤❤🎉,en,2025-10-30,thanks youtube :red heart::red heart::red heart::party popper:,positivo,0.35408785939216614,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😗,en,2025-10-30,:kissing face:,neutro,0.2612186670303345,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Pliz saport now🥺🥺🥺,en,2025-10-30,pliz saport now:pleading face::pleading face::pleading face:,negativo,0.26046299934387207,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,How do I look at who my subsibrrs are?,en,2025-10-30,how do i look at who my subsibrrs are,positivo,0.35867708921432495,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Супер 🎉,en,2025-10-30,:party popper:,positivo,0.26904842257499695,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉❤ we're on it,en,2025-10-30,:party popper::red heart: we re on it,positivo,0.31526756286621094,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Boy poreso siii claro que sí,es,2025-10-30,boy poreso siii claro que sí,neutro,0.30894777178764343,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤😂😂Chhenl Susceptible baday,en,2025-10-30,:red heart::red heart::red heart::red heart::face with tears of joy::face with tears of joy:chhenl susceptible baday,negativo,0.33209946751594543,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Waw🎉❤,en,2025-10-30,waw:party popper::red heart:,neutro,0.24920162558555603,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,اريد دعم منكم ارجو المساعده 😢,en,2025-10-30,:crying face:,negativo,0.2799830436706543,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Great information ❤❤❤,en,2025-10-30,great information :red heart::red heart::red heart:,positivo,0.5792714953422546,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,This information is helpfull,en,2025-10-30,this information is helpfull,positivo,0.44539400935173035,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❌,en,2025-10-30,:cross mark:,neutro,0.2547653913497925,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤️❤️❤️❤️❤️❤️,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart::red heart:,positivo,0.3274138271808624,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤❤❤🎉,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart::party popper:,positivo,0.3222584128379822,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,big thanks youtube you are the best,en,2025-10-30,big thanks youtube you are the best,positivo,0.8710814118385315,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanks for information ❤❤❤,en,2025-10-30,thanks for information :red heart::red heart::red heart:,positivo,0.3306076228618622,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Subskrib Youtube 😂,en,2025-10-30,subskrib youtube :face with tears of joy:,positivo,0.2878369092941284,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Justo lo que necesitaba.,es,2025-10-30,justo lo que necesitaba,positivo,0.5745822787284851,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ah! Cool,so,2025-10-30,ah cool,positivo,0.6027743220329285,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Why can twe edit the shorts thumbnail¿¿¿,en,2025-10-30,why can twe edit the shorts thumbnail,negativo,0.4184468686580658,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Love you video,sk,2025-10-30,love you video,positivo,0.7001168131828308,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice video 😮😮😮❤❤,en,2025-10-30,nice video :face with open mouth::face with open mouth::face with open mouth::red heart::red heart:,positivo,0.47754842042922974,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanksss ❤,en,2025-10-30,thanksss :red heart:,positivo,0.329006165266037,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤❤❤ขอบคุณครับ,en,2025-10-30,:red heart::red heart::red heart:,positivo,0.2601758539676666,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tanks,fi,2025-10-30,tanks,positivo,0.3866891860961914,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube,sw,2025-10-30,youtube,positivo,0.3540264368057251,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,We hope these feature help you easy and seamless menge  your channel  on the YouTube  app 🎉❤🖐️☝️,en,2025-10-30,we hope these feature help you easy and seamless menge your channel on the youtube app :party popper::red heart::hand with fingers splayed::index pointing up:,positivo,0.4658035635948181,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Kakakaka,sw,2025-10-30,kakakaka,positivo,0.26064643263816833,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankyou,en,2025-10-30,thankyou,positivo,0.5864583253860474,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,تابعوني ❤,en,2025-10-30,:red heart:,negativo,0.2297259122133255,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,N falou em inglês,pt,2025-10-30,n falou em inglês,negativo,0.5480843186378479,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankyou ❤❤,en,2025-10-30,thankyou :red heart::red heart:,positivo,0.48840227723121643,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Amazing people,hr,2025-10-30,amazing people,positivo,0.8679095506668091,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Valeu natalina,fi,2025-10-30,valeu natalina,positivo,0.2703936696052551,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,LOVE IT THANK YOU❤❤❤,en,2025-10-30,love it thank you:red heart::red heart::red heart:,positivo,0.8428142666816711,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I am new on YouTube ❤,en,2025-10-30,i am new on youtube :red heart:,positivo,0.5159363746643066,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Seguimiiiiiiiiiiii😊🎉😊🎉😊🎉😊,en,2025-10-30,seguimiiiiiiiiiiii:smiling face with smiling eyes::party popper::smiling face with smiling eyes::party popper::smiling face with smiling eyes::party popper::smiling face with smiling eyes:,neutro,0.24432219564914703,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,❤🎉❤,en,2025-10-30,:red heart::party popper::red heart:,positivo,0.26253998279571533,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you ♥️💋,en,2025-10-30,thank you :heart suit::kiss mark:,positivo,0.4802057147026062,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube best,en,2025-10-30,youtube best,positivo,0.7637031674385071,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you  yt,cy,2025-10-30,thank you yt,positivo,0.5350961685180664,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thenks you for queestion🎉🤍,en,2025-10-30,thenks you for queestion:party popper::white heart:,negativo,0.3072715401649475,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I did not know what was draft,en,2025-10-30,i did not know what was draft,neutro,0.3002576231956482,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😊😊,en,2025-10-30,:smiling face with smiling eyes::smiling face with smiling eyes:,negativo,0.2805238664150238,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,🎉 thank you so much,en,2025-10-30,:party popper: thank you so much,positivo,0.6286718845367432,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Amazing ❤❤,en,2025-10-30,amazing :red heart::red heart:,positivo,0.7907284498214722,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thanksy,en,2025-10-30,thanksy,positivo,0.3971501588821411,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,You tube channel ❤❤❤❤❤,en,2025-10-30,you tube channel :red heart::red heart::red heart::red heart::red heart:,positivo,0.2781026065349579,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube why cant I create my vids and shorts only some work😢,en,2025-10-30,youtube why cant i create my vids and shorts only some work:crying face:,neutro,0.2644529938697815,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😮this is amazing youtube 😮,en,2025-10-30,:face with open mouth:this is amazing youtube :face with open mouth:,positivo,0.7208061814308167,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice 👍,en,2025-10-30,nice :thumbs up:,positivo,0.4468020796775818,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Sulerb❤❤,en,2025-10-30,sulerb:red heart::red heart:,negativo,0.23919257521629333,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,I’m going 😊back to,en,2025-10-30,i m going :smiling face with smiling eyes:back to,positivo,0.26467934250831604,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Oaoooo,et,2025-10-30,oaoooo,neutro,0.259721577167511,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,May all our small channel this 2025 rise above in 2025 🙏🙏🙏,en,2025-10-30,may all our small channel this rise above in :folded hands::folded hands::folded hands:,neutro,0.2846341133117676,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thankful,en,2025-10-30,thankful,positivo,0.5833884477615356,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,pen nambah subscriber 🗿🗿🗿,id,2025-10-30,pen nambah subscriber :moai::moai::moai:,negativo,0.37239569425582886,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,WoW❤,en,2025-10-30,wow:red heart:,positivo,0.6867051720619202,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube yo nunca tenía seguidores hombre bello dímelo❤,es,2025-10-30,youtube yo nunca tenía seguidores hombre bello dímelo:red heart:,negativo,0.5126097202301025,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,This is cool🎉😮,en,2025-10-30,this is cool:party popper::face with open mouth:,positivo,0.541378378868103,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,O wooow Super ❤🎉,en,2025-10-30,o wooow super :red heart::party popper:,positivo,0.6147692799568176,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Support me ❤,en,2025-10-30,support me :red heart:,positivo,0.3742806911468506,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hamare YouTube😢😢😢,en,2025-10-30,hamare youtube:crying face::crying face::crying face:,negativo,0.3714340329170227,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,HECK YEAHHH,en,2025-10-30,heck yeahhh,negativo,0.3319835364818573,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Please support me 😭😭🙏🏼,en,2025-10-30,please support me :loudly crying face::loudly crying face::folded hands medium light skin tone:,neutro,0.2870495319366455,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Legal ❤,en,2025-10-30,legal :red heart:,negativo,0.31990596652030945,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube challenge Dhanbad,so,2025-10-30,youtube challenge dhanbad,positivo,0.3927552402019501,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Wow best update ever❤️❤️❤️,en,2025-10-30,wow best update ever:red heart::red heart::red heart:,positivo,0.912816047668457,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,YouTube can u help in how to move the photos,en,2025-10-30,youtube can u help in how to move the photos,positivo,0.39704838395118713,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Hebat pembaharuan nya,id,2025-10-30,hebat pembaharuan nya,positivo,0.3478378355503082,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Ty youtube❤❤😊😊😊,en,2025-10-30,ty youtube:red heart::red heart::smiling face with smiling eyes::smiling face with smiling eyes::smiling face with smiling eyes:,negativo,0.3874689042568207,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Thank you YouTube ❤❤😊,en,2025-10-30,thank you youtube :red heart::red heart::smiling face with smiling eyes:,positivo,0.39602309465408325,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"(ㅅ´꒳` )
I'm always grateful! 
Thank you for the fun experience, meeting people, and connecting!😊",en,2025-10-30,i m always grateful thank you for the fun experience meeting people and connecting :smiling face with smiling eyes:,positivo,0.7715600728988647,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,please for you my account 😢😢,en,2025-10-30,please for you my account :crying face::crying face:,negativo,0.32599374651908875,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,"Question, how do i record game videos on a samsung?",en,2025-10-30,question how do i record game videos on a samsung,neutro,0.23989516496658325,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😮😮😮😮,en,2025-10-30,:face with open mouth::face with open mouth::face with open mouth::face with open mouth:,negativo,0.2813405394554138,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Tank's,id,2025-10-30,tank s,positivo,0.3168274164199829,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,1K😢😢,en,2025-10-30,k:crying face::crying face:,negativo,0.3032045364379883,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Why can't we edit the short thumbnail ❤❤,en,2025-10-30,why can t we edit the short thumbnail :red heart::red heart:,negativo,0.46123388409614563,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,The videos we upload they turn into shorts instead of a actually video why does this error happen ???,en,2025-10-30,the videos we upload they turn into shorts instead of a actually video why does this error happen,negativo,0.6489326357841492,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,Nice ❤❤❤,en,2025-10-30,nice :red heart::red heart::red heart:,positivo,0.4487605392932892,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,bagus banget,id,2025-10-30,bagus banget,negativo,0.4065645933151245,nlptown/bert-base-multilingual-uncased-sentiment
2EkzpHSyy0o,Edit and Manage Your Channel on Mobile 📲,😂😂😂😂❤❤🎉,en,2025-10-30,:face with tears of joy::face with tears of joy::face with tears of joy::face with tears of joy::red heart::red heart::party popper:,positivo,0.3831922113895416,nlptown/bert-base-multilingual-uncased-sentiment
